"location","forecast_date","target_end_date","target","type","quantile","values"
"Vermont","2023-04-30","2023-10-31","October WNV neuroinvasive disease cases","quantile",0.1,0
"Vermont","2023-04-30","2023-10-31","October WNV neuroinvasive disease cases","quantile",0.15,0
"Vermont","2023-04-30","2023-10-31","October WNV neuroinvasive disease cases","quantile",0.2,0
"Vermont","2023-04-30","2023-10-31","October WNV neuroinvasive disease cases","quantile",0.25,0
"Vermont","2023-04-30","2023-10-31","October WNV neuroinvasive disease cases","quantile",0.3,0
"Vermont","2023-04-30","2023-10-31","October WNV neuroinvasive disease cases","quantile",0.35,0
"Vermont","2023-04-30","2023-10-31","October WNV neuroinvasive disease cases","quantile",0.4,0
"Vermont","2023-04-30","2023-10-31","October WNV neuroinvasive disease cases","quantile",0.45,1
"Vermont","2023-04-30","2023-10-31","October WNV neuroinvasive disease cases","quantile",0.5,1
"Vermont","2023-04-30","2023-10-31","October WNV neuroinvasive disease cases","quantile",0.55,1
"Vermont","2023-04-30","2023-10-31","October WNV neuroinvasive disease cases","quantile",0.6,1
"Vermont","2023-04-30","2023-10-31","October WNV neuroinvasive disease cases","quantile",0.65,1
"Vermont","2023-04-30","2023-10-31","October WNV neuroinvasive disease cases","quantile",0.7,1
"Vermont","2023-04-30","2023-10-31","October WNV neuroinvasive disease cases","quantile",0.75,1
"Vermont","2023-04-30","2023-10-31","October WNV neuroinvasive disease cases","quantile",0.8,2
"Vermont","2023-04-30","2023-10-31","October WNV neuroinvasive disease cases","quantile",0.85,2
"Vermont","2023-04-30","2023-10-31","October WNV neuroinvasive disease cases","quantile",0.9,2
"Vermont","2023-04-30","2023-10-31","October WNV neuroinvasive disease cases","quantile",0.95,3
"Vermont","2023-04-30","2023-10-31","October WNV neuroinvasive disease cases","quantile",0.975,3
"Vermont","2023-04-30","2023-10-31","October WNV neuroinvasive disease cases","quantile",0.99,4
"Vermont","2023-04-30","2023-11-30","November WNV neuroinvasive disease cases","quantile",0.01,0
"Vermont","2023-04-30","2023-11-30","November WNV neuroinvasive disease cases","quantile",0.025,0
"Vermont","2023-04-30","2023-11-30","November WNV neuroinvasive disease cases","quantile",0.05,0
"Vermont","2023-04-30","2023-11-30","November WNV neuroinvasive disease cases","quantile",0.1,0
"Vermont","2023-04-30","2023-11-30","November WNV neuroinvasive disease cases","quantile",0.15,0
"Vermont","2023-04-30","2023-11-30","November WNV neuroinvasive disease cases","quantile",0.2,0
"Vermont","2023-04-30","2023-11-30","November WNV neuroinvasive disease cases","quantile",0.25,0
"Vermont","2023-04-30","2023-11-30","November WNV neuroinvasive disease cases","quantile",0.3,0
"Vermont","2023-04-30","2023-11-30","November WNV neuroinvasive disease cases","quantile",0.35,0
"Vermont","2023-04-30","2023-11-30","November WNV neuroinvasive disease cases","quantile",0.4,0
"Vermont","2023-04-30","2023-11-30","November WNV neuroinvasive disease cases","quantile",0.45,0
"Vermont","2023-04-30","2023-11-30","November WNV neuroinvasive disease cases","quantile",0.5,1
"Vermont","2023-04-30","2023-11-30","November WNV neuroinvasive disease cases","quantile",0.55,1
"Vermont","2023-04-30","2023-11-30","November WNV neuroinvasive disease cases","quantile",0.6,1
"Vermont","2023-04-30","2023-11-30","November WNV neuroinvasive disease cases","quantile",0.65,1
"Vermont","2023-04-30","2023-11-30","November WNV neuroinvasive disease cases","quantile",0.7,1
"Vermont","2023-04-30","2023-11-30","November WNV neuroinvasive disease cases","quantile",0.75,1
"Vermont","2023-04-30","2023-11-30","November WNV neuroinvasive disease cases","quantile",0.8,1
"Vermont","2023-04-30","2023-11-30","November WNV neuroinvasive disease cases","quantile",0.85,2
"Vermont","2023-04-30","2023-11-30","November WNV neuroinvasive disease cases","quantile",0.9,2
"Vermont","2023-04-30","2023-11-30","November WNV neuroinvasive disease cases","quantile",0.95,2
"Vermont","2023-04-30","2023-11-30","November WNV neuroinvasive disease cases","quantile",0.975,3
"Vermont","2023-04-30","2023-11-30","November WNV neuroinvasive disease cases","quantile",0.99,4
"Vermont","2023-04-30","2023-12-31","December WNV neuroinvasive disease cases","quantile",0.01,0
"Vermont","2023-04-30","2023-12-31","December WNV neuroinvasive disease cases","quantile",0.025,0
"Vermont","2023-04-30","2023-12-31","December WNV neuroinvasive disease cases","quantile",0.05,0
"Vermont","2023-04-30","2023-12-31","December WNV neuroinvasive disease cases","quantile",0.1,0
"Vermont","2023-04-30","2023-12-31","December WNV neuroinvasive disease cases","quantile",0.15,0
"Vermont","2023-04-30","2023-12-31","December WNV neuroinvasive disease cases","quantile",0.2,0
"Vermont","2023-04-30","2023-12-31","December WNV neuroinvasive disease cases","quantile",0.25,0
"Vermont","2023-04-30","2023-12-31","December WNV neuroinvasive disease cases","quantile",0.3,0
"Vermont","2023-04-30","2023-12-31","December WNV neuroinvasive disease cases","quantile",0.35,0
"Vermont","2023-04-30","2023-12-31","December WNV neuroinvasive disease cases","quantile",0.4,0
"Vermont","2023-04-30","2023-12-31","December WNV neuroinvasive disease cases","quantile",0.45,0
"Vermont","2023-04-30","2023-12-31","December WNV neuroinvasive disease cases","quantile",0.5,1
"Vermont","2023-04-30","2023-12-31","December WNV neuroinvasive disease cases","quantile",0.55,1
"Vermont","2023-04-30","2023-12-31","December WNV neuroinvasive disease cases","quantile",0.6,1
"Vermont","2023-04-30","2023-12-31","December WNV neuroinvasive disease cases","quantile",0.65,1
"Vermont","2023-04-30","2023-12-31","December WNV neuroinvasive disease cases","quantile",0.7,1
"Vermont","2023-04-30","2023-12-31","December WNV neuroinvasive disease cases","quantile",0.75,1
"Vermont","2023-04-30","2023-12-31","December WNV neuroinvasive disease cases","quantile",0.8,1
"Vermont","2023-04-30","2023-12-31","December WNV neuroinvasive disease cases","quantile",0.85,2
"Vermont","2023-04-30","2023-12-31","December WNV neuroinvasive disease cases","quantile",0.9,2
"Vermont","2023-04-30","2023-12-31","December WNV neuroinvasive disease cases","quantile",0.95,2
"Vermont","2023-04-30","2023-12-31","December WNV neuroinvasive disease cases","quantile",0.975,3
"Vermont","2023-04-30","2023-12-31","December WNV neuroinvasive disease cases","quantile",0.99,4
"Washington","2023-04-30","2023-5-31","May WNV neuroinvasive disease cases","quantile",0.01,0
"Washington","2023-04-30","2023-5-31","May WNV neuroinvasive disease cases","quantile",0.025,0
"Washington","2023-04-30","2023-5-31","May WNV neuroinvasive disease cases","quantile",0.05,0
"Washington","2023-04-30","2023-5-31","May WNV neuroinvasive disease cases","quantile",0.1,0
"Washington","2023-04-30","2023-5-31","May WNV neuroinvasive disease cases","quantile",0.15,0
"Washington","2023-04-30","2023-5-31","May WNV neuroinvasive disease cases","quantile",0.2,0
"Washington","2023-04-30","2023-5-31","May WNV neuroinvasive disease cases","quantile",0.25,0
"Washington","2023-04-30","2023-5-31","May WNV neuroinvasive disease cases","quantile",0.3,0
"Washington","2023-04-30","2023-5-31","May WNV neuroinvasive disease cases","quantile",0.35,0
"Washington","2023-04-30","2023-5-31","May WNV neuroinvasive disease cases","quantile",0.4,0
"Washington","2023-04-30","2023-5-31","May WNV neuroinvasive disease cases","quantile",0.45,0
"Washington","2023-04-30","2023-5-31","May WNV neuroinvasive disease cases","quantile",0.5,1
"Washington","2023-04-30","2023-5-31","May WNV neuroinvasive disease cases","quantile",0.55,1
"Washington","2023-04-30","2023-5-31","May WNV neuroinvasive disease cases","quantile",0.6,1
"Washington","2023-04-30","2023-5-31","May WNV neuroinvasive disease cases","quantile",0.65,1
"Washington","2023-04-30","2023-5-31","May WNV neuroinvasive disease cases","quantile",0.7,1
"Washington","2023-04-30","2023-5-31","May WNV neuroinvasive disease cases","quantile",0.75,1
"Washington","2023-04-30","2023-5-31","May WNV neuroinvasive disease cases","quantile",0.8,1
"Washington","2023-04-30","2023-5-31","May WNV neuroinvasive disease cases","quantile",0.85,2
"Washington","2023-04-30","2023-5-31","May WNV neuroinvasive disease cases","quantile",0.9,2
"Washington","2023-04-30","2023-5-31","May WNV neuroinvasive disease cases","quantile",0.95,3
"Washington","2023-04-30","2023-5-31","May WNV neuroinvasive disease cases","quantile",0.975,3
"Washington","2023-04-30","2023-5-31","May WNV neuroinvasive disease cases","quantile",0.99,4
"Washington","2023-04-30","2023-6-30","June WNV neuroinvasive disease cases","quantile",0.01,0
"Washington","2023-04-30","2023-6-30","June WNV neuroinvasive disease cases","quantile",0.025,0
"Washington","2023-04-30","2023-6-30","June WNV neuroinvasive disease cases","quantile",0.05,0
"Washington","2023-04-30","2023-6-30","June WNV neuroinvasive disease cases","quantile",0.1,0
"Washington","2023-04-30","2023-6-30","June WNV neuroinvasive disease cases","quantile",0.15,0
"Washington","2023-04-30","2023-6-30","June WNV neuroinvasive disease cases","quantile",0.2,0
"Washington","2023-04-30","2023-6-30","June WNV neuroinvasive disease cases","quantile",0.25,0
"Washington","2023-04-30","2023-6-30","June WNV neuroinvasive disease cases","quantile",0.3,0
"Washington","2023-04-30","2023-6-30","June WNV neuroinvasive disease cases","quantile",0.35,0
"Washington","2023-04-30","2023-6-30","June WNV neuroinvasive disease cases","quantile",0.4,1
"Washington","2023-04-30","2023-6-30","June WNV neuroinvasive disease cases","quantile",0.45,1
"Washington","2023-04-30","2023-6-30","June WNV neuroinvasive disease cases","quantile",0.5,1
"Washington","2023-04-30","2023-6-30","June WNV neuroinvasive disease cases","quantile",0.55,1
"Washington","2023-04-30","2023-6-30","June WNV neuroinvasive disease cases","quantile",0.6,1
"Washington","2023-04-30","2023-6-30","June WNV neuroinvasive disease cases","quantile",0.65,1
"Washington","2023-04-30","2023-6-30","June WNV neuroinvasive disease cases","quantile",0.7,1
"Washington","2023-04-30","2023-6-30","June WNV neuroinvasive disease cases","quantile",0.75,1
"Washington","2023-04-30","2023-6-30","June WNV neuroinvasive disease cases","quantile",0.8,2
"Washington","2023-04-30","2023-6-30","June WNV neuroinvasive disease cases","quantile",0.85,2
"Washington","2023-04-30","2023-6-30","June WNV neuroinvasive disease cases","quantile",0.9,2
"Washington","2023-04-30","2023-6-30","June WNV neuroinvasive disease cases","quantile",0.95,3
"Washington","2023-04-30","2023-6-30","June WNV neuroinvasive disease cases","quantile",0.975,3
"Washington","2023-04-30","2023-6-30","June WNV neuroinvasive disease cases","quantile",0.99,4
"Washington","2023-04-30","2023-7-31","July WNV neuroinvasive disease cases","quantile",0.01,0
"Washington","2023-04-30","2023-7-31","July WNV neuroinvasive disease cases","quantile",0.025,0
"Washington","2023-04-30","2023-7-31","July WNV neuroinvasive disease cases","quantile",0.05,0
"Washington","2023-04-30","2023-7-31","July WNV neuroinvasive disease cases","quantile",0.1,0
"Washington","2023-04-30","2023-7-31","July WNV neuroinvasive disease cases","quantile",0.15,0
"Washington","2023-04-30","2023-7-31","July WNV neuroinvasive disease cases","quantile",0.2,0
"Washington","2023-04-30","2023-7-31","July WNV neuroinvasive disease cases","quantile",0.25,0
"Washington","2023-04-30","2023-7-31","July WNV neuroinvasive disease cases","quantile",0.3,0
"Washington","2023-04-30","2023-7-31","July WNV neuroinvasive disease cases","quantile",0.35,1
"Washington","2023-04-30","2023-7-31","July WNV neuroinvasive disease cases","quantile",0.4,1
"Washington","2023-04-30","2023-7-31","July WNV neuroinvasive disease cases","quantile",0.45,1
"Washington","2023-04-30","2023-7-31","July WNV neuroinvasive disease cases","quantile",0.5,1
"Washington","2023-04-30","2023-7-31","July WNV neuroinvasive disease cases","quantile",0.55,1
"Washington","2023-04-30","2023-7-31","July WNV neuroinvasive disease cases","quantile",0.6,2
"Washington","2023-04-30","2023-7-31","July WNV neuroinvasive disease cases","quantile",0.65,2
"Washington","2023-04-30","2023-7-31","July WNV neuroinvasive disease cases","quantile",0.7,2
"Washington","2023-04-30","2023-7-31","July WNV neuroinvasive disease cases","quantile",0.75,3
"Washington","2023-04-30","2023-7-31","July WNV neuroinvasive disease cases","quantile",0.8,3
"Washington","2023-04-30","2023-7-31","July WNV neuroinvasive disease cases","quantile",0.85,5
"Washington","2023-04-30","2023-7-31","July WNV neuroinvasive disease cases","quantile",0.9,7
"Washington","2023-04-30","2023-7-31","July WNV neuroinvasive disease cases","quantile",0.95,11
"Washington","2023-04-30","2023-7-31","July WNV neuroinvasive disease cases","quantile",0.975,15
"Washington","2023-04-30","2023-7-31","July WNV neuroinvasive disease cases","quantile",0.99,20
"Washington","2023-04-30","2023-8-31","August WNV neuroinvasive disease cases","quantile",0.01,0
"Washington","2023-04-30","2023-8-31","August WNV neuroinvasive disease cases","quantile",0.025,0
"Washington","2023-04-30","2023-8-31","August WNV neuroinvasive disease cases","quantile",0.05,0
"Washington","2023-04-30","2023-8-31","August WNV neuroinvasive disease cases","quantile",0.1,0
"Washington","2023-04-30","2023-8-31","August WNV neuroinvasive disease cases","quantile",0.15,0
"Washington","2023-04-30","2023-8-31","August WNV neuroinvasive disease cases","quantile",0.2,0
"Washington","2023-04-30","2023-8-31","August WNV neuroinvasive disease cases","quantile",0.25,0
"Washington","2023-04-30","2023-8-31","August WNV neuroinvasive disease cases","quantile",0.3,1
"Washington","2023-04-30","2023-8-31","August WNV neuroinvasive disease cases","quantile",0.35,1
"Washington","2023-04-30","2023-8-31","August WNV neuroinvasive disease cases","quantile",0.4,1
"Washington","2023-04-30","2023-8-31","August WNV neuroinvasive disease cases","quantile",0.45,1
"Washington","2023-04-30","2023-8-31","August WNV neuroinvasive disease cases","quantile",0.5,2
"Washington","2023-04-30","2023-8-31","August WNV neuroinvasive disease cases","quantile",0.55,2
"Washington","2023-04-30","2023-8-31","August WNV neuroinvasive disease cases","quantile",0.6,2
"Washington","2023-04-30","2023-8-31","August WNV neuroinvasive disease cases","quantile",0.65,3
"Washington","2023-04-30","2023-8-31","August WNV neuroinvasive disease cases","quantile",0.7,3
"Washington","2023-04-30","2023-8-31","August WNV neuroinvasive disease cases","quantile",0.75,4
"Washington","2023-04-30","2023-8-31","August WNV neuroinvasive disease cases","quantile",0.8,5
"Washington","2023-04-30","2023-8-31","August WNV neuroinvasive disease cases","quantile",0.85,7
"Washington","2023-04-30","2023-8-31","August WNV neuroinvasive disease cases","quantile",0.9,9
"Washington","2023-04-30","2023-8-31","August WNV neuroinvasive disease cases","quantile",0.95,14
"Washington","2023-04-30","2023-8-31","August WNV neuroinvasive disease cases","quantile",0.975,19
"Washington","2023-04-30","2023-8-31","August WNV neuroinvasive disease cases","quantile",0.99,27
"Washington","2023-04-30","2023-9-30","September WNV neuroinvasive disease cases","quantile",0.01,0
"Washington","2023-04-30","2023-9-30","September WNV neuroinvasive disease cases","quantile",0.025,0
"Washington","2023-04-30","2023-9-30","September WNV neuroinvasive disease cases","quantile",0.05,0
"Washington","2023-04-30","2023-9-30","September WNV neuroinvasive disease cases","quantile",0.1,0
"Washington","2023-04-30","2023-9-30","September WNV neuroinvasive disease cases","quantile",0.15,0
"Washington","2023-04-30","2023-9-30","September WNV neuroinvasive disease cases","quantile",0.2,0
"Washington","2023-04-30","2023-9-30","September WNV neuroinvasive disease cases","quantile",0.25,0
"Washington","2023-04-30","2023-9-30","September WNV neuroinvasive disease cases","quantile",0.3,1
"Washington","2023-04-30","2023-9-30","September WNV neuroinvasive disease cases","quantile",0.35,1
"Washington","2023-04-30","2023-9-30","September WNV neuroinvasive disease cases","quantile",0.4,1
"Washington","2023-04-30","2023-9-30","September WNV neuroinvasive disease cases","quantile",0.45,1
"Washington","2023-04-30","2023-9-30","September WNV neuroinvasive disease cases","quantile",0.5,1
"Washington","2023-04-30","2023-9-30","September WNV neuroinvasive disease cases","quantile",0.55,2
"Washington","2023-04-30","2023-9-30","September WNV neuroinvasive disease cases","quantile",0.6,2
