target_end_date,value,location,quantile,target,type,forecast_date
2023-10-31,10.18151539,South Dakota,0.95,October WNV neuroinvasive disease cases,quantile,2023-06-30
2023-10-31,12.73524487,South Dakota,0.975,October WNV neuroinvasive disease cases,quantile,2023-06-30
2023-10-31,15.64181348,South Dakota,0.99,October WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,0.090690113,South Dakota,0.01,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,0.11714973,South Dakota,0.025,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,0.141611267,South Dakota,0.05,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,0.200259353,South Dakota,0.1,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,0.261828513,South Dakota,0.15,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,0.327698142,South Dakota,0.2,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,0.375563078,South Dakota,0.25,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,0.426269701,South Dakota,0.3,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,0.487604018,South Dakota,0.35,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,0.548965418,South Dakota,0.4,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,0.61048636,South Dakota,0.45,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,0.675111146,South Dakota,0.5,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,0.737556177,South Dakota,0.55,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,0.876590592,South Dakota,0.6,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,0.975480895,South Dakota,0.65,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,1.147735823,South Dakota,0.7,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,1.311343455,South Dakota,0.75,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,1.606365852,South Dakota,0.8,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,1.937001111,South Dakota,0.85,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,2.341352468,South Dakota,0.9,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,3.341468924,South Dakota,0.95,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,4.5636015,South Dakota,0.975,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,5.277626426,South Dakota,0.99,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,0.028219049,South Dakota,0.01,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,0.037751817,South Dakota,0.025,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,0.043409574,South Dakota,0.05,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,0.05924715,South Dakota,0.1,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,0.079791174,South Dakota,0.15,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,0.097559553,South Dakota,0.2,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,0.116751157,South Dakota,0.25,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,0.130334219,South Dakota,0.3,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,0.147991811,South Dakota,0.35,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,0.166714941,South Dakota,0.4,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,0.185614656,South Dakota,0.45,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,0.212952364,South Dakota,0.5,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,0.240264273,South Dakota,0.55,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,0.268646909,South Dakota,0.6,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,0.313657575,South Dakota,0.65,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,0.361701968,South Dakota,0.7,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,0.41547945,South Dakota,0.75,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,0.506558954,South Dakota,0.8,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,0.60569266,South Dakota,0.85,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,0.763508029,South Dakota,0.9,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,1.057879972,South Dakota,0.95,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,1.321869438,South Dakota,0.975,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,1.800580638,South Dakota,0.99,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,0.321896467,Tennessee,0.01,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,0.373925329,Tennessee,0.025,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,0.428382243,Tennessee,0.05,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,0.55636793,Tennessee,0.1,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,0.702705675,Tennessee,0.15,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,0.865566169,Tennessee,0.2,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,0.987573687,Tennessee,0.25,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,1.090086204,Tennessee,0.3,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,1.231608004,Tennessee,0.35,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,1.355152971,Tennessee,0.4,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,1.450152802,Tennessee,0.45,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,1.6387452,Tennessee,0.5,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,1.759222227,Tennessee,0.55,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,1.962312546,Tennessee,0.6,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,2.150589873,Tennessee,0.65,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,2.406499214,Tennessee,0.7,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,2.684904774,Tennessee,0.75,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,3.256731105,Tennessee,0.8,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,4.029935694,Tennessee,0.85,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,5.673320375,Tennessee,0.9,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,9.222630341,Tennessee,0.95,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,13.45925207,Tennessee,0.975,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-07-31,21.65213299,Tennessee,0.99,July WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,0.423785833,Tennessee,0.01,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,0.492704938,Tennessee,0.025,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,0.599419456,Tennessee,0.05,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,0.747624154,Tennessee,0.1,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,0.915105259,Tennessee,0.15,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,1.129475172,Tennessee,0.2,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,1.272530184,Tennessee,0.25,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,1.455392361,Tennessee,0.3,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,1.664265835,Tennessee,0.35,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,1.807891027,Tennessee,0.4,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,2.034207976,Tennessee,0.45,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,2.205910529,Tennessee,0.5,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,2.394462073,Tennessee,0.55,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,2.677209936,Tennessee,0.6,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,2.990074452,Tennessee,0.65,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,3.258253981,Tennessee,0.7,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,3.833676614,Tennessee,0.75,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,4.470032238,Tennessee,0.8,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,5.511133639,Tennessee,0.85,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,7.47571958,Tennessee,0.9,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,12.31901366,Tennessee,0.95,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,19.56173807,Tennessee,0.975,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-08-31,28.41621567,Tennessee,0.99,August WNV neuroinvasive disease cases,quantile,2023-06-30
2023-09-30,0.39684745,Tennessee,0.01,September WNV neuroinvasive disease cases,quantile,2023-06-30
2023-09-30,0.451812299,Tennessee,0.025,September WNV neuroinvasive disease cases,quantile,2023-06-30
2023-09-30,0.532646273,Tennessee,0.05,September WNV neuroinvasive disease cases,quantile,2023-06-30
2023-09-30,0.681282248,Tennessee,0.1,September WNV neuroinvasive disease cases,quantile,2023-06-30
2023-09-30,0.872562066,Tennessee,0.15,September WNV neuroinvasive disease cases,quantile,2023-06-30
2023-09-30,1.122920922,Tennessee,0.2,September WNV neuroinvasive disease cases,quantile,2023-06-30
2023-09-30,1.280133358,Tennessee,0.25,September WNV neuroinvasive disease cases,quantile,2023-06-30
2023-09-30,1.457184985,Tennessee,0.3,September WNV neuroinvasive disease cases,quantile,2023-06-30
2023-09-30,1.66388326,Tennessee,0.35,September WNV neuroinvasive disease cases,quantile,2023-06-30
2023-09-30,1.864434562,Tennessee,0.4,September WNV neuroinvasive disease cases,quantile,2023-06-30
2023-09-30,2.058197342,Tennessee,0.45,September WNV neuroinvasive disease cases,quantile,2023-06-30
2023-09-30,2.234699982,Tennessee,0.5,September WNV neuroinvasive disease cases,quantile,2023-06-30
2023-09-30,2.478189492,Tennessee,0.55,September WNV neuroinvasive disease cases,quantile,2023-06-30
2023-09-30,2.739859151,Tennessee,0.6,September WNV neuroinvasive disease cases,quantile,2023-06-30
2023-09-30,2.999181275,Tennessee,0.65,September WNV neuroinvasive disease cases,quantile,2023-06-30
2023-09-30,3.435554135,Tennessee,0.7,September WNV neuroinvasive disease cases,quantile,2023-06-30
2023-09-30,3.958784737,Tennessee,0.75,September WNV neuroinvasive disease cases,quantile,2023-06-30
2023-09-30,4.647914294,Tennessee,0.8,September WNV neuroinvasive disease cases,quantile,2023-06-30
2023-09-30,5.784949195,Tennessee,0.85,September WNV neuroinvasive disease cases,quantile,2023-06-30
2023-09-30,7.70187788,Tennessee,0.9,September WNV neuroinvasive disease cases,quantile,2023-06-30
2023-09-30,12.55793061,Tennessee,0.95,September WNV neuroinvasive disease cases,quantile,2023-06-30
2023-09-30,21.19182099,Tennessee,0.975,September WNV neuroinvasive disease cases,quantile,2023-06-30
2023-09-30,28.38476776,Tennessee,0.99,September WNV neuroinvasive disease cases,quantile,2023-06-30
2023-10-31,0.217476309,Tennessee,0.01,October WNV neuroinvasive disease cases,quantile,2023-06-30
2023-10-31,0.283334519,Tennessee,0.025,October WNV neuroinvasive disease cases,quantile,2023-06-30
2023-10-31,0.333783565,Tennessee,0.05,October WNV neuroinvasive disease cases,quantile,2023-06-30
2023-10-31,0.443721152,Tennessee,0.1,October WNV neuroinvasive disease cases,quantile,2023-06-30
2023-10-31,0.584253246,Tennessee,0.15,October WNV neuroinvasive disease cases,quantile,2023-06-30
2023-10-31,0.726727003,Tennessee,0.2,October WNV neuroinvasive disease cases,quantile,2023-06-30
2023-10-31,0.8795476,Tennessee,0.25,October WNV neuroinvasive disease cases,quantile,2023-06-30
2023-10-31,1.01453476,Tennessee,0.3,October WNV neuroinvasive disease cases,quantile,2023-06-30
2023-10-31,1.132517931,Tennessee,0.35,October WNV neuroinvasive disease cases,quantile,2023-06-30
2023-10-31,1.283561243,Tennessee,0.4,October WNV neuroinvasive disease cases,quantile,2023-06-30
2023-10-31,1.403515978,Tennessee,0.45,October WNV neuroinvasive disease cases,quantile,2023-06-30
2023-10-31,1.587832946,Tennessee,0.5,October WNV neuroinvasive disease cases,quantile,2023-06-30
2023-10-31,1.707314855,Tennessee,0.55,October WNV neuroinvasive disease cases,quantile,2023-06-30
2023-10-31,1.910166233,Tennessee,0.6,October WNV neuroinvasive disease cases,quantile,2023-06-30
2023-10-31,2.14648293,Tennessee,0.65,October WNV neuroinvasive disease cases,quantile,2023-06-30
2023-10-31,2.431606218,Tennessee,0.7,October WNV neuroinvasive disease cases,quantile,2023-06-30
2023-10-31,2.766556923,Tennessee,0.75,October WNV neuroinvasive disease cases,quantile,2023-06-30
2023-10-31,3.397440162,Tennessee,0.8,October WNV neuroinvasive disease cases,quantile,2023-06-30
2023-10-31,4.066289595,Tennessee,0.85,October WNV neuroinvasive disease cases,quantile,2023-06-30
2023-10-31,5.373979913,Tennessee,0.9,October WNV neuroinvasive disease cases,quantile,2023-06-30
2023-10-31,8.916712474,Tennessee,0.95,October WNV neuroinvasive disease cases,quantile,2023-06-30
2023-10-31,14.19615386,Tennessee,0.975,October WNV neuroinvasive disease cases,quantile,2023-06-30
2023-10-31,21.26865988,Tennessee,0.99,October WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,0.087837849,Tennessee,0.01,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,0.114926135,Tennessee,0.025,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,0.132064243,Tennessee,0.05,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,0.173950697,Tennessee,0.1,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,0.22475041,Tennessee,0.15,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,0.288245903,Tennessee,0.2,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,0.368498012,Tennessee,0.25,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,0.429708753,Tennessee,0.3,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,0.485778138,Tennessee,0.35,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,0.542322171,Tennessee,0.4,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,0.621474727,Tennessee,0.45,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,0.671482119,Tennessee,0.5,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,0.741644423,Tennessee,0.55,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,0.814891313,Tennessee,0.6,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,0.950080969,Tennessee,0.65,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,1.026123381,Tennessee,0.7,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,1.239709501,Tennessee,0.75,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,1.423803685,Tennessee,0.8,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,1.658358071,Tennessee,0.85,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,2.297644786,Tennessee,0.9,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,3.817508968,Tennessee,0.95,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,6.144397392,Tennessee,0.975,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-11-30,8.473289462,Tennessee,0.99,November WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,0.036576678,Tennessee,0.01,December WNV neuroinvasive disease cases,quantile,2023-06-30
2023-12-31,0.043507017,Tennessee,0.025,December WNV neuroinvasive disease cases,quantile,2023-06-30
