,location,forecast_date,target_end_date,target,type,quantile,value
7106,South Dakota,2023-04-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.99,2.1866048724047964
7107,South Dakota,2023-04-30,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.01,0
7108,South Dakota,2023-04-30,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.025,0
7109,South Dakota,2023-04-30,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.05,0
7110,South Dakota,2023-04-30,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.1,0
7111,South Dakota,2023-04-30,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.15,0
7112,South Dakota,2023-04-30,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.2,0
7113,South Dakota,2023-04-30,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.25,0
7114,South Dakota,2023-04-30,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.3,0
7115,South Dakota,2023-04-30,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.35,0
7116,South Dakota,2023-04-30,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.4,0
7117,South Dakota,2023-04-30,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.45,0
7118,South Dakota,2023-04-30,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.5,0
7119,South Dakota,2023-04-30,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.55,0
7120,South Dakota,2023-04-30,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.6,0
7121,South Dakota,2023-04-30,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.65,0
7122,South Dakota,2023-04-30,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.7,0.0253605537394451
7123,South Dakota,2023-04-30,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.75,0.0790801365389356
7124,South Dakota,2023-04-30,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.8,0.1802305246348419
7125,South Dakota,2023-04-30,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.85,0.2850681029131743
7126,South Dakota,2023-04-30,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.9,0.4182072305039929
7127,South Dakota,2023-04-30,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.95,1.4477828718651704
7128,South Dakota,2023-04-30,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.975,1.6506991920649547
7129,South Dakota,2023-04-30,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.99,1.6942522707737495
7130,South Dakota,2023-04-30,2023-11-30,November WNV neuroinvasive disease cases,quantile,0.01,0
7131,South Dakota,2023-04-30,2023-11-30,November WNV neuroinvasive disease cases,quantile,0.025,0
7132,South Dakota,2023-04-30,2023-11-30,November WNV neuroinvasive disease cases,quantile,0.05,0
7133,South Dakota,2023-04-30,2023-11-30,November WNV neuroinvasive disease cases,quantile,0.1,0
7134,South Dakota,2023-04-30,2023-11-30,November WNV neuroinvasive disease cases,quantile,0.15,0
7135,South Dakota,2023-04-30,2023-11-30,November WNV neuroinvasive disease cases,quantile,0.2,0
7136,South Dakota,2023-04-30,2023-11-30,November WNV neuroinvasive disease cases,quantile,0.25,0
7137,South Dakota,2023-04-30,2023-11-30,November WNV neuroinvasive disease cases,quantile,0.3,0
7138,South Dakota,2023-04-30,2023-11-30,November WNV neuroinvasive disease cases,quantile,0.35,0
7139,South Dakota,2023-04-30,2023-11-30,November WNV neuroinvasive disease cases,quantile,0.4,0
7140,South Dakota,2023-04-30,2023-11-30,November WNV neuroinvasive disease cases,quantile,0.45,0
7141,South Dakota,2023-04-30,2023-11-30,November WNV neuroinvasive disease cases,quantile,0.5,0
7142,South Dakota,2023-04-30,2023-11-30,November WNV neuroinvasive disease cases,quantile,0.55,0
7143,South Dakota,2023-04-30,2023-11-30,November WNV neuroinvasive disease cases,quantile,0.6,0
7144,South Dakota,2023-04-30,2023-11-30,November WNV neuroinvasive disease cases,quantile,0.65,0.0658554365533425
7145,South Dakota,2023-04-30,2023-11-30,November WNV neuroinvasive disease cases,quantile,0.7,0.3460798805365819
7146,South Dakota,2023-04-30,2023-11-30,November WNV neuroinvasive disease cases,quantile,0.75,0.5683029684389115
7147,South Dakota,2023-04-30,2023-11-30,November WNV neuroinvasive disease cases,quantile,0.8,0.5995558260069183
7148,South Dakota,2023-04-30,2023-11-30,November WNV neuroinvasive disease cases,quantile,0.85,0.6437700962627272
7149,South Dakota,2023-04-30,2023-11-30,November WNV neuroinvasive disease cases,quantile,0.9,1.0199393062825368
7150,South Dakota,2023-04-30,2023-11-30,November WNV neuroinvasive disease cases,quantile,0.95,1.5353783501516869
7151,South Dakota,2023-04-30,2023-11-30,November WNV neuroinvasive disease cases,quantile,0.975,1.645436014958637
7152,South Dakota,2023-04-30,2023-11-30,November WNV neuroinvasive disease cases,quantile,0.99,2.016755506335145
7153,South Dakota,2023-04-30,2023-12-31,December WNV neuroinvasive disease cases,quantile,0.01,0
7154,South Dakota,2023-04-30,2023-12-31,December WNV neuroinvasive disease cases,quantile,0.025,0
7155,South Dakota,2023-04-30,2023-12-31,December WNV neuroinvasive disease cases,quantile,0.05,0
7156,South Dakota,2023-04-30,2023-12-31,December WNV neuroinvasive disease cases,quantile,0.1,0
7157,South Dakota,2023-04-30,2023-12-31,December WNV neuroinvasive disease cases,quantile,0.15,0
7158,South Dakota,2023-04-30,2023-12-31,December WNV neuroinvasive disease cases,quantile,0.2,0
7159,South Dakota,2023-04-30,2023-12-31,December WNV neuroinvasive disease cases,quantile,0.25,0
7160,South Dakota,2023-04-30,2023-12-31,December WNV neuroinvasive disease cases,quantile,0.3,0
7161,South Dakota,2023-04-30,2023-12-31,December WNV neuroinvasive disease cases,quantile,0.35,0
7162,South Dakota,2023-04-30,2023-12-31,December WNV neuroinvasive disease cases,quantile,0.4,0
7163,South Dakota,2023-04-30,2023-12-31,December WNV neuroinvasive disease cases,quantile,0.45,0
7164,South Dakota,2023-04-30,2023-12-31,December WNV neuroinvasive disease cases,quantile,0.5,0.0205853649600579
7165,South Dakota,2023-04-30,2023-12-31,December WNV neuroinvasive disease cases,quantile,0.55,0.1707617098921955
7166,South Dakota,2023-04-30,2023-12-31,December WNV neuroinvasive disease cases,quantile,0.6,0.2258381144559547
7167,South Dakota,2023-04-30,2023-12-31,December WNV neuroinvasive disease cases,quantile,0.65,0.2917895423990159
7168,South Dakota,2023-04-30,2023-12-31,December WNV neuroinvasive disease cases,quantile,0.7,0.3532926345719547
7169,South Dakota,2023-04-30,2023-12-31,December WNV neuroinvasive disease cases,quantile,0.75,0.5673433468535739
7170,South Dakota,2023-04-30,2023-12-31,December WNV neuroinvasive disease cases,quantile,0.8,0.6557136060961669
7171,South Dakota,2023-04-30,2023-12-31,December WNV neuroinvasive disease cases,quantile,0.85,0.6970844158053162
7172,South Dakota,2023-04-30,2023-12-31,December WNV neuroinvasive disease cases,quantile,0.9,0.9132923715167036
7173,South Dakota,2023-04-30,2023-12-31,December WNV neuroinvasive disease cases,quantile,0.95,1.457001027375958
7174,South Dakota,2023-04-30,2023-12-31,December WNV neuroinvasive disease cases,quantile,0.975,1.5761474205133086
7175,South Dakota,2023-04-30,2023-12-31,December WNV neuroinvasive disease cases,quantile,0.99,1.6991098270931988
7176,Tennessee,2023-04-30,2023-05-31,May WNV neuroinvasive disease cases,quantile,0.01,0
7177,Tennessee,2023-04-30,2023-05-31,May WNV neuroinvasive disease cases,quantile,0.025,0
7178,Tennessee,2023-04-30,2023-05-31,May WNV neuroinvasive disease cases,quantile,0.05,0
7179,Tennessee,2023-04-30,2023-05-31,May WNV neuroinvasive disease cases,quantile,0.1,0
7180,Tennessee,2023-04-30,2023-05-31,May WNV neuroinvasive disease cases,quantile,0.15,0
7181,Tennessee,2023-04-30,2023-05-31,May WNV neuroinvasive disease cases,quantile,0.2,0
7182,Tennessee,2023-04-30,2023-05-31,May WNV neuroinvasive disease cases,quantile,0.25,0
7183,Tennessee,2023-04-30,2023-05-31,May WNV neuroinvasive disease cases,quantile,0.3,0
7184,Tennessee,2023-04-30,2023-05-31,May WNV neuroinvasive disease cases,quantile,0.35,0
7185,Tennessee,2023-04-30,2023-05-31,May WNV neuroinvasive disease cases,quantile,0.4,0
7186,Tennessee,2023-04-30,2023-05-31,May WNV neuroinvasive disease cases,quantile,0.45,0
7187,Tennessee,2023-04-30,2023-05-31,May WNV neuroinvasive disease cases,quantile,0.5,0
7188,Tennessee,2023-04-30,2023-05-31,May WNV neuroinvasive disease cases,quantile,0.55,0
7189,Tennessee,2023-04-30,2023-05-31,May WNV neuroinvasive disease cases,quantile,0.6,0.0643758269394783
7190,Tennessee,2023-04-30,2023-05-31,May WNV neuroinvasive disease cases,quantile,0.65,0.1145515472044099
7191,Tennessee,2023-04-30,2023-05-31,May WNV neuroinvasive disease cases,quantile,0.7,0.1583978857186061
7192,Tennessee,2023-04-30,2023-05-31,May WNV neuroinvasive disease cases,quantile,0.75,0.1724223128457004
7193,Tennessee,2023-04-30,2023-05-31,May WNV neuroinvasive disease cases,quantile,0.8,0.2046262252812302
7194,Tennessee,2023-04-30,2023-05-31,May WNV neuroinvasive disease cases,quantile,0.85,0.230171519539379
7195,Tennessee,2023-04-30,2023-05-31,May WNV neuroinvasive disease cases,quantile,0.9,0.2564339519803535
7196,Tennessee,2023-04-30,2023-05-31,May WNV neuroinvasive disease cases,quantile,0.95,0.2983454497637159
7197,Tennessee,2023-04-30,2023-05-31,May WNV neuroinvasive disease cases,quantile,0.975,0.8049757354216972
7198,Tennessee,2023-04-30,2023-05-31,May WNV neuroinvasive disease cases,quantile,0.99,0.8443373191630987
7199,Tennessee,2023-04-30,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.01,0
7200,Tennessee,2023-04-30,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.025,0
7201,Tennessee,2023-04-30,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.05,0
7202,Tennessee,2023-04-30,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.1,0
7203,Tennessee,2023-04-30,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.15,0
7204,Tennessee,2023-04-30,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.2,0
7205,Tennessee,2023-04-30,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.25,0
7206,Tennessee,2023-04-30,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.3,0
7207,Tennessee,2023-04-30,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.35,0
7208,Tennessee,2023-04-30,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.4,0.0052717229346255
7209,Tennessee,2023-04-30,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.45,0.0115074057264887
7210,Tennessee,2023-04-30,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.5,0.0384039903457499
7211,Tennessee,2023-04-30,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.55,0.0673449453759865
7212,Tennessee,2023-04-30,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.6,0.1029729686193376
7213,Tennessee,2023-04-30,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.65,0.1884722745673293
7214,Tennessee,2023-04-30,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.7,0.2191527809554892
7215,Tennessee,2023-04-30,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.75,0.2385876269828511
7216,Tennessee,2023-04-30,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.8,0.2971287156047716
7217,Tennessee,2023-04-30,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.85,0.3245268918716424
7218,Tennessee,2023-04-30,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.9,0.3825590633984154
7219,Tennessee,2023-04-30,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.95,0.6668571043553984
7220,Tennessee,2023-04-30,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.975,0.7506868327541054
7221,Tennessee,2023-04-30,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.99,0.9775458468862452
7222,Tennessee,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.01,0
7223,Tennessee,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.025,0.4475317807688938
7224,Tennessee,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.05,0.48290357478565
7225,Tennessee,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.1,0.5382350268388529
7226,Tennessee,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.15,0.556686937307727
7227,Tennessee,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.2,0.5946101844088391
7228,Tennessee,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.25,0.6094769130085721
7229,Tennessee,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.3,0.6172687178143131
7230,Tennessee,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.35,0.6356179225967448
7231,Tennessee,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.4,0.6514283328570973
7232,Tennessee,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.45,0.6697718353518548
7233,Tennessee,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.5,0.7144426664761963
7234,Tennessee,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.55,0.7811796425111881
7235,Tennessee,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.6,0.8186792622911542
7236,Tennessee,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.65,0.8326773832105006
7237,Tennessee,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.7,0.8772680502116625
7238,Tennessee,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.75,0.99018548000894
7239,Tennessee,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.8,1.0306662659624943
7240,Tennessee,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.85,1.0623153786073956
7241,Tennessee,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.9,1.136927122325007
7242,Tennessee,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.95,1.1765003775565528
7243,Tennessee,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.975,1.2105824978800788
7244,Tennessee,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.99,2.0024953975244046
7245,Tennessee,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.01,0.3471345622953702
7246,Tennessee,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.025,0.3876551013103584
7247,Tennessee,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.05,0.4064029098544577
7248,Tennessee,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.1,0.415262957900939
7249,Tennessee,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.15,0.4786182297484412
7250,Tennessee,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.2,0.5181693972201467
7251,Tennessee,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.25,0.525149969866606
7252,Tennessee,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.3,0.5410077348825434
7253,Tennessee,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.35,0.6064721682346103
7254,Tennessee,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.4,0.687638010817349
7255,Tennessee,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.45,0.7225332821931402
7256,Tennessee,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.5,0.786765342155664
7257,Tennessee,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.55,0.793587605980588
7258,Tennessee,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.6,0.7961281123202324
7259,Tennessee,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.65,0.8182690195956213
7260,Tennessee,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.7,1.002629303736822
7261,Tennessee,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.75,1.1150813419870058
7262,Tennessee,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.8,1.127299362122722
7263,Tennessee,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.85,1.1585530066605083
7264,Tennessee,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.9,1.2130683152292672
7265,Tennessee,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.95,1.3105412792683542
7266,Tennessee,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.975,1.5123038750075315
7267,Tennessee,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.99,1.8203727646807624
7268,Tennessee,2023-04-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.01,0
7269,Tennessee,2023-04-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.025,0
7270,Tennessee,2023-04-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.05,0.1474863242557793
7271,Tennessee,2023-04-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.1,0.2181720087685753
